553,241
553,283
558,346
563,414
574,479
590,542
613,605
655,674
713,739
807,797
891,836
944,899
991,967
1012,1049
1038,1120
1041,1177
1041,1253
1051,1319
1051,1366
1057,233
1049,285
1046,354
1041,422
1033,482
1017,548
988,605
959,674
907,731
855,773
731,836
658,912
619,978
587,1046
571,1120
563,1185
553,1264
550,1316
553,1363
